stu,skill,crtRatio
3268,91,1.0
2917,7,0.8333333333333334
887,100,0.6363636363636364
2738,59,0.14285714285714285
411,23,0.0
3261,43,1.0
2332,64,0.2857142857142857
3255,57,1.0
2110,94,1.0
132,2,0.6666666666666666
627,83,0.5
3247,21,1.0
3264,51,1.0
3256,31,0.8333333333333334
3273,61,0.5833333333333334
1960,6,0.6666666666666666
3256,15,1.0
1326,79,1.0
2598,86,0.8333333333333334
161,91,0.75
3272,117,1.0
3274,32,0.8
525,34,1.0
3291,62,0.8
2564,23,0.0
3260,11,1.0
977,58,1.0
1430,34,0.3333333333333333
269,86,1.0
3307,7,0.6666666666666666
2536,84,0.5
145,84,0.7142857142857143
285,54,1.0
2653,56,0.25
134,54,0.6
1977,6,1.0
3255,117,1.0
488,9,0.0
423,15,0.3333333333333333
492,79,0.5
3307,8,0.8888888888888888
223,10,0.9166666666666666
144,56,0.8461538461538461
2777,21,0.6
269,116,1.0
507,106,1.0
3324,67,0.6666666666666666
377,94,1.0
59,59,0.7777777777777778
1531,51,1.0
3293,94,0.9047619047619048
268,54,1.0
27,57,0.84
584,119,0.0
54,59,0.8333333333333334
857,10,0.8
2866,10,0.75
3294,74,0.6
548,23,0.7
1575,40,0.8888888888888888
842,54,1.0
872,96,0.9230769230769231
3315,2,0.75
830,82,1.0
63,43,1.0
948,116,1.0
171,21,1.0
2543,0,1.0
159,43,1.0
389,57,0.9333333333333333
2095,64,0.5454545454545454
1460,43,0.6666666666666666
3315,31,0.7777777777777778
448,67,0.85
3287,59,0.9166666666666666
3261,34,0.8
2433,32,1.0
2185,79,0.75
695,7,0.5
3315,32,0.75
154,21,1.0
8,54,0.0
163,15,1.0
1537,102,0.8
584,51,0.0
340,75,0.5
224,66,0.5454545454545454
594,102,0.7857142857142857
174,2,0.3333333333333333
93,94,0.6666666666666666
1741,57,1.0
137,21,1.0
154,51,1.0
255,55,1.0
445,75,0.75
3314,0,0.75
146,15,1.0
462,61,0.9
264,79,0.8
448,83,0.0
1574,100,0.75
259,51,1.0
1472,78,0.6
3311,22,0.75
19,17,1.0
137,51,1.0
154,81,1.0
2274,37,0.75
3305,65,0.7777777777777778
3325,4,0.3333333333333333
3322,83,1.0
243,114,1.0
242,51,1.0
262,59,0.8
428,82,0.9090909090909091
452,96,1.0
465,56,1.0
3321,21,1.0
3294,22,0.5
25,33,1.0
341,79,0.275
3314,88,0.5555555555555556
133,11,1.0
3305,107,1.0
1983,60,0.8571428571428571
917,10,0.7894736842105263
2387,90,1.0
245,59,1.0
817,114,1.0
164,23,0.5217391304347826
449,77,0.0
2262,95,0.0
3294,78,0.38461538461538464
3318,43,1.0
141,77,1.0
259,111,1.0
91,62,0.0
3306,71,1.0
209,96,0.75
415,71,0.625
1282,74,1.0
422,64,0.6
3292,49,1.0
1447,28,0.6875
233,117,1.0
88,27,0.6666666666666666
1429,114,0.6
3301,43,1.0
199,96,0.45454545454545453
431,56,1.0
242,111,1.0
3273,116,0.0
83,56,0.5
293,17,0.6
796,74,1.0
141,79,0.9230769230769231
284,96,0.7
687,34,1.0
2110,61,0.0
88,114,0.5
3264,18,0.375
322,4,0.0
2458,49,0.75
448,116,1.0
3260,1,0.8823529411764706
268,38,0.6666666666666666
1119,9,0.0
3258,39,0.9090909090909091
829,97,0.42857142857142855
3275,79,1.0
310,74,1.0
843,100,0.6666666666666666
670,34,1.0
885,95,0.0
3263,107,1.0
3284,114,0.5555555555555556
167,34,0.8888888888888888
1892,10,0.5
544,98,1.0
172,119,0.625
23,54,0.9047619047619048
3326,59,0.9285714285714286
2009,116,0.5
2903,1,0.0
2395,117,0.8
415,8,0.5454545454545454
759,79,0.5
3288,69,1.0
70,69,1.0
353,75,0.1111111111111111
536,75,0.0
833,61,0.7
982,59,0.0
1127,92,1.0
3259,26,0.5
3263,3,1.0
2316,106,0.37142857142857144
1084,57,0.7142857142857143
1138,79,0.3333333333333333
326,47,1.0
1972,79,0.75
66,29,1.0
83,59,1.0
195,107,1.0
2239,100,0.0
3327,116,0.0
3272,56,0.8
1418,18,0.0
2555,73,0.0
26,2,0.7142857142857143
434,71,0.8333333333333334
74,95,1.0
416,2,0.5454545454545454
876,114,0.8333333333333334
3099,56,0.6666666666666666
444,7,0.8
741,34,1.0
24,23,0.6666666666666666
3321,3,0.9090909090909091
196,71,1.0
34,67,0.7142857142857143
66,18,0.0
36,59,0.9090909090909091
1800,106,0.8
616,39,0.5
3309,8,0.7692307692307693
429,43,0.8333333333333334
327,65,0.8
1477,57,0.6666666666666666
2228,43,0.4
57,54,0.9375
417,55,1.0
380,0,0.0
2098,56,0.5454545454545454
283,107,1.0
57,10,0.9
1472,64,0.4473684210526316
1975,18,0.5
739,96,0.8461538461538461
1445,76,1.0
246,72,0.6
149,94,0.75
2100,43,1.0
417,101,0.8333333333333334
3320,5,0.4642857142857143
1324,64,1.0
2310,100,0.0
57,40,0.4
1446,64,0.8
687,86,0.6666666666666666
146,116,0.75
55,18,0.3333333333333333
1424,6,1.0
449,102,0.6666666666666666
1197,60,1.0
795,7,0.6
1517,92,0.0
259,18,0.5
1978,97,1.0
1433,0,1.0
1813,106,0.8181818181818182
170,3,1.0
1966,84,0.75
2441,112,1.0
3006,0,0.8333333333333334
246,65,0.9090909090909091
3283,91,0.7058823529411765
242,18,0.5
2197,37,1.0
181,94,0.8571428571428571
1307,94,1.0
811,95,0.0
158,61,1.0
152,75,1.0
240,39,0.6538461538461539
161,69,1.0
1457,51,0.7
614,27,1.0
3329,10,0.9
162,56,0.8
2877,100,1.0
1964,7,1.0
135,75,1.0
275,79,0.8333333333333334
1407,66,1.0
2427,22,1.0
6,10,0.5
144,69,1.0
2312,66,0.3333333333333333
145,100,0.9
246,20,0.5
2154,100,0.6
678,7,0.0
2511,9,0.0
25,16,0.4
3325,31,1.0
301,106,0.26666666666666666
23,57,1.0
238,32,0.43478260869565216
3313,59,1.0
3316,66,1.0
3322,7,0.6842105263157895
241,33,1.0
1580,86,0.0
142,78,0.8
2959,114,1.0
3300,112,0.5
229,61,1.0
2435,117,1.0
3293,69,0.7142857142857143
3327,110,0.8
245,29,1.0
253,23,0.7037037037037037
1511,51,0.3333333333333333
2741,34,1.0
3296,59,1.0
3312,26,1.0
3316,96,1.0
224,33,1.0
2268,26,0.0
384,34,0.8
159,95,0.7272727272727273
225,64,0.4
418,96,0.8888888888888888
2418,117,1.0
241,78,0.38461538461538464
262,71,0.18181818181818182
2007,23,0.6666666666666666
3295,26,1.0
3312,56,1.0
3299,96,1.0
1235,37,0.0
447,55,0.7777777777777778
2258,0,0.5
94,57,1.0
256,96,0.8571428571428571
246,66,0.4
1232,59,0.5
1057,64,0.6111111111111112
49,43,0.6666666666666666
2112,100,0.6
3315,57,0.8571428571428571
3295,56,1.0
3312,86,1.0
2032,18,0.75
2687,86,0.6666666666666666
220,116,0.0
436,55,0.6206896551724138
1717,60,0.8333333333333334
3287,20,1.0
874,56,0.6538461538461539
3189,40,0.8333333333333334
996,21,0.0
32,100,0.7333333333333333
223,37,1.0
2029,40,0.75
3286,92,1.0
93,25,1.0
1716,116,1.0
3296,31,0.8333333333333334
1449,83,0.0
458,43,1.0
3132,9,0.8888888888888888
3295,1,0.4
785,59,1.0
3261,106,0.6486486486486487
2019,55,1.0
67,26,0.84
1445,43,0.5
441,43,1.0
3299,58,1.0
3266,73,0.0
2245,43,1.0
530,34,0.0
416,111,1.0
3303,64,0.5833333333333334
1469,64,1.0
866,79,0.24242424242424243
2019,44,0.5
777,59,1.0
279,64,0.7872340425531915
1219,102,1.0
2577,117,1.0
3324,61,0.7692307692307693
3261,86,1.0
64,42,0.0
2350,43,1.0
2034,15,0.23076923076923078
3322,105,0.6666666666666666
1982,6,0.75
1545,15,0.75
105,92,1.0
3321,79,0.8421052631578947
2247,57,0.5454545454545454
638,42,0.5
462,86,0.7
638,83,1.0
44,34,0.0
3302,113,0.8571428571428571
80,43,0.8333333333333334
387,18,0.75
258,17,0.6666666666666666
1432,56,1.0
419,92,0.3333333333333333
1443,100,1.0
1039,54,0.6666666666666666
1529,106,0.7777777777777778
52,100,0.5
3289,1,0.41935483870967744
2908,106,1.0
175,86,0.6923076923076923
2347,10,0.4
2009,64,1.0
2026,94,1.0
975,58,1.0
3261,18,1.0
1432,86,1.0
1039,84,0.6666666666666666
35,100,0.75
3313,1,0.4642857142857143
159,32,0.5333333333333333
269,31,1.0
1098,106,0.7272727272727273
152,72,0.75
2006,87,1.0
1011,106,0.6818181818181818
165,49,1.0
2984,3,0.6
155,86,0.9090909090909091
257,72,0.5
1577,40,0.38095238095238093
168,57,1.0
2195,20,0.0
148,32,0.25
2421,32,0.0
3311,1,0.44
2539,66,0.0
429,64,0.8888888888888888
2442,45,1.0
3025,10,1.0
2438,91,0.7777777777777778
2434,9,1.0
828,82,1.0
161,8,0.8
2660,21,1.0
3329,70,0.6829268292682927
3274,39,0.6388888888888888
3302,23,0.8260869565217391
2555,67,0.8333333333333334
86,21,0.8571428571428571
2097,94,1.0
1785,59,0.6666666666666666
3008,10,1.0
1034,45,0.0
1711,9,0.6
1084,59,0.8
2434,39,1.0
3287,4,0.6666666666666666
3324,100,0.7222222222222222
1036,34,0.6
13,27,0.0
223,72,0.5
276,94,1.0
69,62,0.7333333333333333
269,15,0.5714285714285714
3323,54,1.0
38,110,1.0
2044,102,0.75
135,45,1.0
3316,93,0.0
3278,40,0.6666666666666666
1436,43,0.8
1959,82,1.0
239,57,1.0
223,102,0.75
1455,7,0.7
260,29,1.0
1263,95,0.0
2389,112,0.0
1166,74,1.0
3299,93,0.75
3293,23,0.6
3266,69,0.8888888888888888
3317,75,0.5384615384615384
300,105,0.6666666666666666
159,54,1.0
137,23,0.8666666666666667
2769,23,1.0
450,78,0.0
1285,106,0.15789473684210525
3102,56,0.3
14,106,0.4
1036,50,0.75
167,8,0.5714285714285714
2157,10,0.625
250,64,0.5263157894736842
3282,93,0.75
3278,100,0.6666666666666666
142,54,1.0
471,9,0.5714285714285714
449,33,1.0
146,7,0.8571428571428571
2752,23,1.0
2407,43,1.0
38,82,0.8333333333333334
134,18,1.0
233,84,0.2857142857142857
3306,114,1.0
3319,74,1.0
259,26,1.0
2945,51,0.75
262,6,0.8888888888888888
1965,0,0.8
3329,59,0.8666666666666667
1937,10,0.6551724137931034
247,54,1.0
416,55,0.9090909090909091
1196,64,0.49122807017543857
1003,9,0.5
89,62,0.875
125,54,1.0
348,59,1.0
879,64,0.8076923076923077
2262,40,0.0
1469,31,0.0
1721,54,1.0
3302,74,1.0
141,22,1.0
1096,54,0.6666666666666666
242,26,1.0
2816,3,0.8125
226,71,0.5
3273,31,0.5
3290,61,0.875
1455,9,0.0
453,59,1.0
233,62,1.0
899,43,0.8
3285,74,1.0
3304,59,0.782608695652174
448,31,1.0
265,67,0.6785714285714286
1477,114,1.0
2027,94,0.0
436,59,1.0
2823,23,1.0
2316,57,0.6666666666666666
428,23,1.0
233,92,1.0
2301,10,0.07692307692307693
471,10,0.6363636363636364
916,60,0.7272727272727273
66,43,0.9523809523809523
3268,74,1.0
2374,61,1.0
2782,3,0.75
1801,106,0.7857142857142857
2778,10,0.6666666666666666
2467,45,0.8333333333333334
1282,96,0.8571428571428571
419,18,0.875
419,59,1.0
990,10,0.0
1099,51,0.0
3277,74,1.0
88,89,0.5
553,61,1.0
173,57,0.7142857142857143
1543,39,0.625
524,18,0.0
3279,20,1.0
3252,21,0.0
3256,91,0.75
402,18,0.0
428,105,0.5714285714285714
1333,79,0.16666666666666666
22,100,0.8181818181818182
2672,64,0.0
26,87,0.6666666666666666
416,5,0.8461538461538461
294,94,0.5
449,9,0.6842105263157895
875,55,1.0
3310,9,0.7692307692307693
167,5,0.6
960,104,0.0
641,7,1.0
2033,82,1.0
3268,6,1.0
25,0,0.9166666666666666
172,7,1.0
2463,112,0.5
1131,33,1.0
1232,37,1.0
1438,12,1.0
419,34,0.9
3286,23,0.8
180,31,0.5
831,100,0.6
746,7,1.0
238,62,0.39215686274509803
1447,6,1.0
842,100,0.375
38,94,0.6153846153846154
490,18,0.0
2206,102,0.0
619,96,0.625
175,3,0.75
1972,54,0.75
2324,8,0.0
427,56,0.8
430,97,0.782608695652174
2198,66,0.0
152,70,0.696969696969697
2009,34,1.0
484,64,0.7727272727272727
180,102,1.0
246,31,0.7
729,7,1.0
297,96,0.5714285714285714
241,23,0.8421052631578947
38,77,0.75
3306,68,0.6666666666666666
250,114,0.7647058823529411
1098,95,1.0
147,39,0.7619047619047619
850,49,1.0
834,94,0.75
288,56,1.0
1648,116,1.0
272,101,0.5
344,71,0.6666666666666666
62,98,1.0
571,71,0.14285714285714285
163,102,1.0
3173,64,0.2
54,62,1.0
1027,54,0.6
162,40,1.0
65,106,1.0
38,107,0.75
964,59,0.8333333333333334
67,21,0.8
267,73,0.75
2530,42,0.0
3319,94,0.8421052631578947
960,66,0.0
474,64,0.6296296296296297
2105,56,0.8333333333333334
3313,15,0.6
396,64,1.0
2987,71,0.0
886,64,0.3142857142857143
1178,42,0.0
2328,94,0.4
146,102,1.0
3283,94,0.7666666666666667
2914,23,1.0
1038,114,0.7142857142857143
938,8,0.0
3274,0,0.8571428571428571
37,62,1.0
2437,9,0.5714285714285714
599,20,0.0
145,40,1.0
48,106,1.0
3003,55,1.0
3112,96,1.0
416,10,0.7692307692307693
251,61,0.8125
408,9,0.3333333333333333
946,74,0.75
246,10,0.9090909090909091
28,98,1.0
262,39,0.48484848484848486
287,54,1.0
1975,64,1.0
2897,23,1.0
1849,10,0.8333333333333334
578,78,0.0
246,33,0.75
3285,94,0.8421052631578947
3292,116,0.3684210526315789
2106,64,0.8
3327,9,0.9
181,39,0.8571428571428571
3070,86,0.6
245,105,0.5
248,59,0.5454545454545454
960,38,0.8
1533,51,1.0
1958,64,1.0
2638,56,0.75
3267,7,0.7692307692307693
2746,34,0.0
253,106,0.7857142857142857
1241,111,0.75
841,47,1.0
263,6,1.0
257,20,1.0
283,60,0.8333333333333334
251,77,0.4
3313,102,1.0
2268,7,0.42857142857142855
590,23,1.0
161,61,0.8571428571428571
824,47,1.0
1618,44,1.0
3317,57,0.875
246,6,1.0
3261,1,0.6470588235294118
467,57,0.7368421052631579
2834,34,0.75
266,60,0.8333333333333334
148,10,1.0
2034,51,0.75
3313,4,1.0
3303,106,0.9523809523809523
1969,40,1.0
241,112,1.0
270,57,0.3333333333333333
339,116,0.43478260869565216
947,65,0.3
3304,40,1.0
717,86,0.8
2017,51,0.75
245,108,1.0
98,25,0.5
3296,4,1.0
3107,59,1.0
3313,34,1.0
246,88,0.5714285714285714
561,40,0.0
669,18,0.75
435,104,0.5
451,71,0.75
1469,56,0.45454545454545453
1441,0,0.6
2,96,1.0
3324,107,1.0
3296,34,1.0
878,56,0.45454545454545453
1475,56,0.5714285714285714
1223,10,0.0
2445,1,0.14285714285714285
94,2,1.0
53,82,0.6666666666666666
2414,22,1.0
2692,86,0.0
3302,3,0.7857142857142857
150,8,0.8571428571428571
2939,70,0.0
2833,3,0.7857142857142857
3312,31,1.0
267,69,0.8888888888888888
3285,7,0.6363636363636364
75,69,0.75
2264,95,0.0
2797,86,0.5
2959,21,1.0
417,71,0.75
434,101,0.75
409,79,0.6
1540,106,0.07142857142857142
2235,94,0.0
3285,3,0.2857142857142857
3283,18,0.5
3303,84,0.5555555555555556
263,58,0.6666666666666666
2376,86,1.0
255,22,0.6666666666666666
266,66,0.6666666666666666
447,4,0.3
2703,103,1.0
631,7,0.75
3232,54,0.42857142857142855
1462,59,1.0
48,43,0.75
3140,56,0.16666666666666666
1457,18,0.5555555555555556
1092,106,0.5
1206,70,0.0
2020,92,1.0
3008,56,0.7142857142857143
1587,43,1.0
179,13,0.0
2008,79,0.0
157,113,0.625
740,78,0.5
3257,95,1.0
312,74,1.0
99,21,0.8
2922,43,1.0
345,59,0.7
3310,94,0.8571428571428571
3327,57,0.8181818181818182
2991,56,0.7142857142857143
416,86,1.0
2111,29,0.0
3270,31,1.0
3283,34,0.9
1962,44,0.6666666666666666
2661,50,0.0
2259,100,0.3
3264,116,0.3333333333333333
2318,95,0.0
836,60,0.0
177,40,1.0
165,62,1.0
35,59,0.6
149,107,0.75
267,13,0.75
2763,18,0.0
3270,61,1.0
2908,51,1.0
427,43,0.8571428571428571
149,114,0.9090909090909091
2341,54,1.0
1260,0,0.7
2296,59,0.42857142857142855
1423,37,1.0
125,106,0.6666666666666666
95,96,0.7272727272727273
160,40,1.0
1973,58,1.0
1327,0,0.4
3013,51,1.0
257,31,0.6
2112,64,1.0
242,78,0.6666666666666666
3289,38,0.6666666666666666
719,55,1.0
269,110,1.0
743,34,1.0
415,101,0.6071428571428571
548,28,0.7333333333333333
726,58,1.0
240,31,0.6
1281,83,1.0
1281,42,0.0
521,18,1.0
3295,94,0.7692307692307693
84,27,1.0
35,75,0.0
730,0,1.0
3325,77,0.5
153,65,0.9
148,111,0.5
152,3,0.9
156,30,1.0
1969,7,0.75
238,72,0.3076923076923077
3255,54,0.8571428571428571
18,75,0.0
1604,18,0.0
3307,58,0.6
1172,73,1.0
38,25,1.0
1109,106,0.7692307692307693
1512,8,0.0
3328,114,0.75
1960,84,1.0
2319,86,0.8
223,79,0.68
437,104,0.6666666666666666
2560,54,1.0
3271,75,0.46153846153846156
203,56,0.6666666666666666
223,61,0.6
828,57,1.0
2267,51,0.0
2964,114,0.0
147,96,1.0
114,111,0.75
238,39,0.6206896551724138
3296,1,0.5
1576,40,0.7142857142857143
26,94,0.8333333333333334
159,113,0.5833333333333334
102,5,0.0
140,91,0.4
2074,54,1.0
1275,59,1.0
3323,29,1.0
420,101,0.6
2547,50,1.0
211,75,0.75
3311,57,1.0
1150,64,0.25
135,20,1.0
1441,48,0.47058823529411764
2179,54,1.0
452,64,0.5131578947368421
2037,0,0.7222222222222222
3320,51,1.0
246,84,0.2830188679245283
3314,65,1.0
235,96,1.0
856,10,0.5882352941176471
1969,9,0.8
2005,10,0.42857142857142855
2117,10,0.6666666666666666
827,54,1.0
3323,75,0.8333333333333334
562,71,0.0
1349,94,0.5
1474,102,0.75
2530,50,1.0
470,102,1.0
1969,101,0.6363636363636364
362,39,0.4
1499,51,1.0
3328,117,1.0
3278,102,0.75
252,78,0.21428571428571427
2486,22,0.5
899,57,1.0
3279,96,0.7142857142857143
3310,25,1.0
3270,66,0.0
3287,96,0.9375
1037,23,0.5714285714285714
591,16,1.0
2521,86,1.0
1494,39,0.8333333333333334
444,67,0.75
3319,7,0.7777777777777778
3125,64,0.7
3321,69,0.8
1234,98,0.75
2162,43,0.0
261,21,0.8
85,65,0.75
2963,10,0.38461538461538464
538,23,0.0
700,86,1.0
3293,25,1.0
3310,55,1.0
3270,96,0.375
295,46,0.15384615384615385
2504,86,1.0
2942,18,0.0
1221,64,0.5
134,10,0.8571428571428571
3314,68,0.3333333333333333
2153,79,0.0
2002,44,0.6666666666666666
86,106,0.8823529411764706
247,29,1.0
440,44,1.0
68,65,0.5
780,20,1.0
1536,51,0.6666666666666666
1469,114,0.16666666666666666
2631,57,0.3333333333333333
3293,55,1.0
3016,10,0.6
2719,84,1.0
1309,106,0.42857142857142855
3290,77,1.0
3277,117,1.0
65,18,0.7142857142857143
436,4,1.0
79,10,0.625
440,74,1.0
666,86,1.0
466,114,0.8333333333333334
417,94,0.8823529411764706
428,102,1.0
3264,42,0.0
3264,83,1.0
427,40,1.0
55,61,0.5
545,74,1.0
145,114,0.8571428571428571
3270,57,0.7777777777777778
3293,102,0.5555555555555556
3290,107,1.0
637,84,0.5333333333333333
230,59,1.0
423,74,1.0
1263,57,0.5882352941176471
759,73,0.5
143,79,0.8888888888888888
294,9,0.0
542,96,1.0
415,79,0.5555555555555556
416,26,1.0
319,92,1.0
330,93,0.42105263157894735
2117,64,0.5454545454545454
868,9,0.0
3256,77,1.0
268,15,0.75
1653,116,0.0
2329,79,0.0
403,79,0.0
428,44,0.8333333333333334
2142,79,0.6923076923076923
233,114,0.8571428571428571
245,91,0.6470588235294118
59,62,0.875
3308,30,0.7333333333333333
524,34,1.0
269,107,0.75
383,71,0.75
1758,116,0.75
1433,114,0.5357142857142857
852,100,0.2777777777777778
851,9,0.5
1254,106,0.8205128205128205
417,31,0.6923076923076923
341,2,0.14285714285714285
3267,23,1.0
2179,64,0.21052631578947367
260,9,0.875
537,6,0.18181818181818182
147,33,0.75
738,50,1.0
59,92,0.0
524,23,0.0
3315,78,0.6
415,40,0.8333333333333334
268,75,0.5
2302,64,0.15384615384615385
257,96,0.7142857142857143
58,59,0.7777777777777778
38,22,0.75
167,100,0.625
1429,23,1.0
3273,9,0.5769230769230769
839,97,0.25
240,96,0.7142857142857143
2219,54,1.0
87,96,0.8571428571428571
1214,56,0.47058823529411764
783,116,0.2727272727272727
3258,1,0.8333333333333334
356,75,0.75
1983,15,1.0
544,21,0.7
2082,43,0.4
278,57,0.7857142857142857
849,96,1.0
45,43,1.0
2054,10,0.42857142857142855
163,77,1.0
445,36,0.2
54,37,1.0
3294,68,0.6
487,10,0.8461538461538461
150,2,0.75
1741,78,0.0
3277,71,0.6666666666666666
1194,106,1.0
28,43,1.0
146,77,1.0
725,106,1.0
3284,86,0.7
145,15,1.0
242,42,0.0
259,72,0.5
2939,23,0.7142857142857143
3311,84,0.5
133,43,1.0
1983,75,1.0
2290,54,1.0
149,39,0.7857142857142857
250,43,0.7857142857142857
1923,10,0.7142857142857143
142,37,1.0
2649,86,1.0
3281,67,0.6153846153846154
3318,75,1.0
1963,67,1.0
1133,9,0.7142857142857143
242,113,1.0
381,8,0.5714285714285714
2043,65,0.5
251,107,1.0
575,75,0.25
150,18,0.9
3309,111,1.0
255,49,1.0
24,33,1.0
52,57,0.8181818181818182
3286,113,0.7142857142857143
1963,97,1.0
268,9,0.8
3316,8,0.7857142857142857
3160,43,0.7142857142857143
250,37,0.8333333333333334
3317,2,0.5
3099,96,1.0
137,45,1.0
461,54,1.0
2143,37,0.5
233,45,1.0
2731,59,0.75
2990,56,1.0
3307,39,0.8461538461538461
240,91,0.18604651162790697
3301,105,1.0
2637,56,0.8333333333333334
2260,9,0.0
1150,57,0.5384615384615384
1035,54,1.0
3300,43,1.0
2325,64,0.14285714285714285
3296,9,0.9333333333333333
3321,15,1.0
779,106,1.0
3271,0,0.75
228,23,1.0
3272,116,0.5
224,69,0.6923076923076923
237,17,1.0
3279,66,0.5
2022,55,0.375
2284,59,1.0
3304,15,1.0
321,4,0.0
1474,20,1.0
1119,71,0.0
1329,116,0.0
245,83,1.0
443,21,1.0
358,2,0.3333333333333333
261,68,0.3333333333333333
3295,50,1.0
2264,51,1.0
561,56,1.0
133,7,0.9230769230769231
483,60,0.8571428571428571
139,23,0.8888888888888888
309,4,0.4444444444444444
884,95,0.0
434,57,1.0
3327,1,0.5769230769230769
376,102,0.42857142857142855
1474,50,1.0
2794,23,0.75
2045,43,1.0
1677,6,0.75
229,57,0.8333333333333334
75,43,0.7777777777777778
2396,9,0.8
30,100,0.5789473684210527
3312,94,0.7894736842105263
444,97,0.2857142857142857
1539,92,0.0
1781,59,1.0
66,50,0.75
325,47,1.0
77,94,0.875
636,86,0.9090909090909091
452,62,0.2
2020,7,1.0
2227,57,0.75
434,117,1.0
2230,64,0.5
60,94,0.5
2052,94,0.3333333333333333
971,50,1.0
3274,40,1.0
2244,57,0.2857142857142857
1984,44,0.875
1877,54,0.5
846,55,0.5
3305,94,0.8888888888888888
947,59,0.75
3327,23,0.6666666666666666
196,96,0.631578947368421
2318,106,0.42857142857142855
1049,57,0.7142857142857143
3141,9,0.0
535,23,1.0
3298,91,0.3333333333333333
3014,55,0.6
3304,4,0.6
3310,39,0.8571428571428571
266,95,0.7560975609756098
288,69,1.0
3268,84,0.8
179,29,1.0
173,43,1.0
3274,116,0.5833333333333334
3274,100,1.0
1423,34,0.2857142857142857
3262,10,0.8333333333333334
154,110,0.625
2220,39,0.7857142857142857
230,21,0.6666666666666666
28,40,0.5
741,58,1.0
136,18,0.75
1117,60,0.4166666666666667
179,39,0.5526315789473685
2346,57,1.0
223,106,0.7058823529411765
2002,116,0.5384615384615384
261,2,0.75
1525,18,0.4
493,0,0.0
218,8,0.7142857142857143
282,15,1.0
1971,100,0.75
153,1,0.6176470588235294
2314,30,0.0
157,61,1.0
75,40,0.6363636363636364
27,8,0.0
367,102,0.8048780487804879
1186,10,1.0
1263,59,0.7142857142857143
501,66,0.0
550,55,0.2727272727272727
347,8,0.47368421052631576
95,17,0.6666666666666666
30,114,0.5384615384615384
3325,22,0.5
423,96,0.9166666666666666
265,15,1.0
1970,55,1.0
3292,78,0.75
51,29,1.0
261,61,0.7777777777777778
1278,9,0.0
3256,61,0.8571428571428571
1403,58,1.0
2318,43,1.0
1035,21,0.5
18,61,1.0
198,96,0.42857142857142855
1097,100,0.3157894736842105
2511,71,0.0
265,45,1.0
245,20,0.5
2532,84,1.0
918,79,0.0
723,55,1.0
1981,1,1.0
156,5,1.0
22,57,1.0
2426,51,1.0
144,33,1.0
2301,56,0.5
848,56,0.8571428571428571
1252,86,1.0
1475,50,0.375
3001,114,1.0
248,45,1.0
265,75,1.0
1624,106,0.2857142857142857
2406,43,1.0
819,37,1.0
1964,1,1.0
245,6,0.9
2223,86,0.6666666666666666
5,57,1.0
22,87,1.0
82,47,0.9090909090909091
576,8,0.0
127,33,1.0
2872,66,1.0
2284,56,0.5
1684,106,0.6
783,75,0.75
2417,117,1.0
1150,9,0.0625
1251,54,1.0
252,93,0.5714285714285714
884,10,0.7142857142857143
256,23,0.5833333333333334
2621,91,0.4
3306,34,0.9333333333333333
908,106,0.5909090909090909
2794,34,0.14285714285714285
252,71,1.0
551,106,0.0
2029,72,0.0
553,82,0.7142857142857143
2389,32,0.75
819,97,1.0
1482,100,1.0
870,60,0.6666666666666666
3295,77,0.5
2276,56,0.5
1260,94,0.8333333333333334
1041,40,1.0
2268,20,0.0
438,26,0.75
697,23,1.0
2023,116,0.5
1116,9,0.0
140,105,0.5714285714285714
796,65,0.2857142857142857
1599,102,1.0
1096,1,0.0
141,57,0.8571428571428571
3269,113,0.75
26,1,0.2
441,64,0.75
1238,56,1.0
1255,86,1.0
3282,90,1.0
240,40,0.38461538461538464
255,67,0.5111111111111111
2197,54,0.8888888888888888
2460,32,0.5
10,106,0.8
302,4,0.6
3290,22,1.0
93,19,1.0
25,79,0.8571428571428571
80,59,1.0
441,7,1.0
828,54,0.6666666666666666
2274,9,1.0
3187,40,0.09523809523809523
553,55,1.0
250,13,0.6666666666666666
2018,61,1.0
444,15,1.0
2379,9,1.0
3283,65,0.6363636363636364
3261,50,1.0
437,10,0.9
783,9,0.8
3293,106,0.6346153846153846
2694,12,0.0
895,57,0.8
2842,23,0.8
269,66,0.6
3264,58,1.0
206,71,0.8333333333333334
2116,100,0.5
268,4,0.6
303,38,0.4
3256,22,1.0
2917,34,1.0
99,57,0.8571428571428571
999,106,0.18181818181818182
140,75,0.6666666666666666
2106,20,0.0
428,107,1.0
84,114,1.0
3282,91,0.6111111111111112
3001,21,0.5
3264,88,1.0
384,9,0.7142857142857143
1413,70,0.8695652173913043
2014,51,1.0
318,4,1.0
2027,9,0.5714285714285714
243,88,0.7142857142857143
177,83,1.0
2917,64,1.0
285,61,1.0
2329,54,0.0
2258,79,0.5714285714285714
3211,95,0.0
2106,50,0.0
216,59,0.8571428571428571
24,79,0.7142857142857143
164,8,0.75
1997,51,1.0
2983,3,0.6
167,15,0.5
1441,85,0.6923076923076923
3234,54,1.0
30,36,0.5
139,86,0.8235294117647058
1034,106,0.3582089552238806
1494,23,0.6
2024,55,0.8571428571428571
633,79,1.0
298,43,0.8333333333333334
1871,10,1.0
1220,56,0.3333333333333333
917,37,0.46153846153846156
3005,64,1.0
2720,40,0.6666666666666666
2556,101,1.0
